IPID,PI,PMID,DOI,PROJECT
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30956371.0,10.1080/01621459.2017.1379402,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30623487.0,10.1002/gepi.22186,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",29896809.0,10.1002/gepi.22135,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30648731.0,10.1111/biom.13023,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",29668831.0,10.1093/bioinformatics/bty297,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30295951.0,10.1002/sim.7955,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",29861555.0,10.1111/rssa.12312,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30068516.0,10.1158/1055-9965.EPI-18-0098,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",29889229.0,10.1210/jc.2017-02442,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30976808.0,10.1093/jnci/djz041,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",31125735.0,10.1016/j.jtho.2019.05.012,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",29474934.0,10.1016/j.cct.2018.02.010,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30569596.0,10.1002/sim.8052,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30470382.0,10.1016/j.jpeds.2018.08.010,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",29659930.0,10.1093/jnci/djy044,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",28981575.0,10.1093/bib/bbx072,CP010181-17
108923.0,"Hormuzdiar Aspandiar Katki, MS, PhD",30003569.0,10.1002/sim.7898,CP010181-17
108923.0,"Jianxin Shi, PhD",29468711.0,10.1002/sim.7624,CP010181-17
108923.0,"Jianxin Shi, PhD",30505944.0,10.1128/mSystems.00219-18,CP010181-17
108923.0,"Jianxin Shi, PhD",29531406.0,10.1111/rssc.12226,CP010181-17
108923.0,"Jianxin Shi, PhD",30428830.0,10.1186/s12859-018-2412-y,CP010181-17
108923.0,"Jianxin Shi, PhD",30920058.0,10.1002/gepi.22199,CP010181-17
108923.0,"Jianxin Shi, PhD",30859548.0,10.1111/biom.13053,CP010181-17
108923.0,"Jianxin Shi, PhD",29492955.0,10.1111/biom.12862,CP010181-17
108923.0,"Jianxin Shi, PhD",31162092.0,10.1016/S1470-2045(19)30301-8,CP010181-17
108923.0,"Jianxin Shi, PhD",29145780.0,10.1177/0962280217737157,CP010181-17
108923.0,"Jianxin Shi, PhD",29490057.0,10.1093/jnci/djy013,CP010181-17
108923.0,"Jianxin Shi, PhD",29803819.0,10.1016/j.ajog.2018.05.016,CP010181-17
108923.0,"Jianxin Shi, PhD",30048233.0,10.5888/pcd15.170465,CP010181-17
108923.0,"Jianxin Shi, PhD",30116010.0,10.1038/s41598-018-30833-8,CP010181-17
108923.0,"Jianxin Shi, PhD",30267541.0,10.1111/biom.12972,CP010181-17
108923.0,"Jianxin Shi, PhD",29579785.0,10.1002/sim.7648,CP010181-17
108923.0,"Jianxin Shi, PhD",30699015.0,10.2105/AJPH.2018.304843,CP010181-17
108923.0,"Jianxin Shi, PhD",29920322.0,10.1016/j.appet.2018.06.020,CP010181-17
108923.0,"Jianxin Shi, PhD",29317006.0,10.1017/S1368980017003743,CP010181-17
108923.0,"Jianxin Shi, PhD",30920598.0,10.1093/ajcn/nqy349,CP010181-17
108923.0,"Jianxin Shi, PhD",31037749.0,10.1002/sim.8163,CP010181-17
108923.0,"Jianxin Shi, PhD",31566223.0,10.1093/jnci/djz165,CP010181-17
108923.0,"Jianxin Shi, PhD",30956371.0,10.1080/01621459.2017.1379402,CP010181-17
108923.0,"Jianxin Shi, PhD",30623487.0,10.1002/gepi.22186,CP010181-17
108923.0,"Jianxin Shi, PhD",29896809.0,10.1002/gepi.22135,CP010181-17
108923.0,"Jianxin Shi, PhD",30648731.0,10.1111/biom.13023,CP010181-17
108923.0,"Jianxin Shi, PhD",29668831.0,10.1093/bioinformatics/bty297,CP010181-17
108923.0,"Jianxin Shi, PhD",30295951.0,10.1002/sim.7955,CP010181-17
108923.0,"Jianxin Shi, PhD",29861555.0,10.1111/rssa.12312,CP010181-17
108923.0,"Jianxin Shi, PhD",30068516.0,10.1158/1055-9965.EPI-18-0098,CP010181-17
108923.0,"Jianxin Shi, PhD",29889229.0,10.1210/jc.2017-02442,CP010181-17
108923.0,"Jianxin Shi, PhD",30976808.0,10.1093/jnci/djz041,CP010181-17
108923.0,"Jianxin Shi, PhD",31125735.0,10.1016/j.jtho.2019.05.012,CP010181-17
108923.0,"Jianxin Shi, PhD",29474934.0,10.1016/j.cct.2018.02.010,CP010181-17
108923.0,"Jianxin Shi, PhD",30569596.0,10.1002/sim.8052,CP010181-17
108923.0,"Jianxin Shi, PhD",30470382.0,10.1016/j.jpeds.2018.08.010,CP010181-17
108923.0,"Jianxin Shi, PhD",29659930.0,10.1093/jnci/djy044,CP010181-17
108923.0,"Jianxin Shi, PhD",28981575.0,10.1093/bib/bbx072,CP010181-17
108923.0,"Jianxin Shi, PhD",30003569.0,10.1002/sim.7898,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29468711.0,10.1002/sim.7624,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30505944.0,10.1128/mSystems.00219-18,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29531406.0,10.1111/rssc.12226,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30428830.0,10.1186/s12859-018-2412-y,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30920058.0,10.1002/gepi.22199,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30859548.0,10.1111/biom.13053,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29492955.0,10.1111/biom.12862,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",31162092.0,10.1016/S1470-2045(19)30301-8,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29145780.0,10.1177/0962280217737157,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29490057.0,10.1093/jnci/djy013,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29803819.0,10.1016/j.ajog.2018.05.016,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30048233.0,10.5888/pcd15.170465,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30116010.0,10.1038/s41598-018-30833-8,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30267541.0,10.1111/biom.12972,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29579785.0,10.1002/sim.7648,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30699015.0,10.2105/AJPH.2018.304843,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29920322.0,10.1016/j.appet.2018.06.020,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29317006.0,10.1017/S1368980017003743,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30920598.0,10.1093/ajcn/nqy349,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",31037749.0,10.1002/sim.8163,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",31566223.0,10.1093/jnci/djz165,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30956371.0,10.1080/01621459.2017.1379402,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30623487.0,10.1002/gepi.22186,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29896809.0,10.1002/gepi.22135,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30648731.0,10.1111/biom.13023,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29668831.0,10.1093/bioinformatics/bty297,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30295951.0,10.1002/sim.7955,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29861555.0,10.1111/rssa.12312,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30068516.0,10.1158/1055-9965.EPI-18-0098,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29889229.0,10.1210/jc.2017-02442,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30976808.0,10.1093/jnci/djz041,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",31125735.0,10.1016/j.jtho.2019.05.012,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29474934.0,10.1016/j.cct.2018.02.010,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30569596.0,10.1002/sim.8052,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30470382.0,10.1016/j.jpeds.2018.08.010,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",29659930.0,10.1093/jnci/djy044,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",28981575.0,10.1093/bib/bbx072,CP010181-17
108923.0,"Joshua Neil Sampson, PhD",30003569.0,10.1002/sim.7898,CP010181-17
108441.0,"Donald P Bottaro, PhD",29928062.0,10.1371/journal.pone.0199361,BC011124-12
108441.0,"Donald P Bottaro, PhD",29444985.0,10.1158/1535-7163.MCT-17-0552,BC011124-12
108858.0,"Marc C Nicklaus, PhD",31233975.0,10.1016/j.sbi.2019.05.013,BC011785-03
108671.0,"Isaac Franklin Brownell, MD, PhD",29482384.0,10.1080/14737140.2018.1445528,BC011450-08
108671.0,"Isaac Franklin Brownell, MD, PhD",31164102.0,10.1186/s12885-019-5759-1,BC011450-08
108671.0,"Isaac Franklin Brownell, MD, PhD",29478343.0,10.1080/17512433.2018.1445966,BC011450-08
108671.0,"Isaac Franklin Brownell, MD, PhD",30287935.0,10.1038/s41571-018-0103-2,BC011450-08
108671.0,"Isaac Franklin Brownell, MD, PhD",29347993.0,10.1186/s40425-017-0310-x,BC011450-08
108386.0,"Jeffrey Gildersleeve, PhD",29771685.0,10.1172/JCI97659,BC010740-14
108386.0,"Jeffrey Gildersleeve, PhD",31338503.0,10.1039/c9fd00021f,BC010740-14
108503.0,Ross G Lake,29941926.0,10.1038/s41422-018-0058-y,BC010947-12
108503.0,Ross G Lake,29669286.0,10.1016/j.celrep.2018.03.092,BC010947-12
108503.0,Ross G Lake,29404390.0,10.1080/23723556.2017.1392402,BC010947-12
108472.0,"Steven Aaron Rosenberg, MD, PhD",30905807.0,10.1016/j.jid.2019.01.036,BC010985-12
108795.0,"Natasha Caplen, PhD",29873416.0,10.1002/mc.22849,BC011704-04
108790.0,"Amy Kathleen Leblanc, DVM",30239918.0,10.1093/jnen/nly085,BC011696-04
108319.0,"Alexander Wlodawer, PhD",30111632.0,10.4049/jimmunol.1800726,BC010348-20
108319.0,"Alexander Wlodawer, PhD",29943906.0,10.1111/febs.14598,BC010348-20
108319.0,"Alexander Wlodawer, PhD",30466711.0,10.1016/j.drup.2018.08.001,BC010348-20
108344.0,"Alan Rein, PhD",30070634.0,10.7554/eLife.38438,BC010511-17
108344.0,"Alan Rein, PhD",30478053.0,10.1073/pnas.1811580115,BC010511-17
108284.0,"Beverly Mock, PhD",29255086.0,10.4049/jimmunol.1701516,BC010008-24
108366.0,"Peter L Choyke, MD",31302638.0,10.2967/jnumed.119.227637,BC010654-15
108366.0,"Peter L Choyke, MD",30456192.0,10.21037/tau.2018.08.23,BC010654-15
108728.0,"Keisuke Nagao, MD",29266332.0,10.1111/ced.13347,BC011561-06
108728.0,"Keisuke Nagao, MD",29307572.0,10.1016/j.ebiom.2017.12.022,BC011561-06
108728.0,"Keisuke Nagao, MD",29500226.0,10.1126/sciimmunol.aar7655,BC011561-06
108728.0,"Keisuke Nagao, MD",29793620.0,10.1016/j.jid.2018.02.011,BC011561-06
108728.0,"Keisuke Nagao, MD",29751002.0,10.1016/j.jid.2018.04.021,BC011561-06
108728.0,"Keisuke Nagao, MD",29410066.0,10.1016/j.jid.2017.12.035,BC011561-06
108625.0,"Dennis D Hickstein, MD",30472434.0,10.1016/j.bbmt.2018.11.014,BC011374-09
108288.0,"Ji Ming Wang, MD",29375126.0,10.1038/cmi.2017.134,BC010015-24
108288.0,"Ji Ming Wang, MD",29662192.0,10.1038/s41388-018-0226-z,BC010015-24
108288.0,"Ji Ming Wang, MD",29549164.0,10.1158/0008-5472.CAN-17-3776,BC010015-24
108288.0,"Ji Ming Wang, MD",30158246.0,10.1074/jbc.RA118.001904,BC010015-24
108288.0,"Ji Ming Wang, MD",29578534.0,10.1038/cmi.2018.9,BC010015-24
108288.0,"Ji Ming Wang, MD",29393296.0,10.1038/cr.2018.15,BC010015-24
108312.0,"Deborah K Morrison, PhD",29235562.0,10.1038/bjc.2017.399,BC010329-20
108814.0,"Gregoire Yves Altan-Bonnet, PhD",30770905.0,10.1038/s41577-019-0131-x,BC011728-04
108814.0,"Gregoire Yves Altan-Bonnet, PhD",31150166.0,10.1002/cyto.a.23799,BC011728-04
108814.0,"Gregoire Yves Altan-Bonnet, PhD",29451717.0,10.1002/cyto.a.23333,BC011728-04
108676.0,"Vanja Lazarevic, PhD",30145844.0,10.1002/JLB.1RI0418-152RR,BC011431-08
108329.0,"Jeffrey Schlom, PhD",30419097.0,10.1001/jama.2018.9511,BC010425-20
108805.0,"Patricia Steeg, PhD",29247440.0,10.1007/s10549-017-4615-8,BC011718-04
108683.0,"Curtis Harris, MD",29472616.0,10.1038/s41467-018-03224-w,BC011496-07
108683.0,"Curtis Harris, MD",30049386.0,10.1016/j.ebiom.2018.06.031,BC011496-07
108683.0,"Curtis Harris, MD",29970881.0,10.1038/s41419-018-0767-7,BC011496-07
108683.0,"Curtis Harris, MD",29343849.0,10.1038/s41388-017-0060-8,BC011496-07
108683.0,"Curtis Harris, MD",29429991.0,10.1038/s41388-017-0101-3,BC011496-07
108327.0,"Jacqueline L Milne, PhD",29754826.0,10.1016/j.str.2018.04.004,BC010412-20
108820.0,"John Frederick Shern, MD",29155426.0,10.1038/nm.4441,BC011734-04
108820.0,"John Frederick Shern, MD",30581986.0,10.1016/j.omto.2018.10.006,BC011734-04
108820.0,"John Frederick Shern, MD",29419431.0,10.3324/haematol.2017.183459,BC011734-04
108539.0,"Claudia Mercedes Palena, PhD",29774202.0,10.3389/fonc.2018.00143,BC010937-12
108346.0,"Bradley D St Croix, PhD",30460197.0,10.3389/fonc.2018.00506,BC010484-17
108346.0,"Bradley D St Croix, PhD",29863500.0,10.1172/JCI120481,BC010484-17
108346.0,"Bradley D St Croix, PhD",28872671.0,10.1111/imm.12830,BC010484-17
108489.0,"Louis Staudt, MD, PhD",30782609.0,10.1182/blood-2018-09-872549,BC011006-12
108489.0,"Louis Staudt, MD, PhD",28804123.0,10.1038/leu.2017.251,BC011006-12
108489.0,"Louis Staudt, MD, PhD",30257882.0,10.1182/blood-2018-05-851154,BC011006-12
108489.0,"Louis Staudt, MD, PhD",30067933.0,10.1056/NEJMc1806191,BC011006-12
108489.0,"Louis Staudt, MD, PhD",31151983.0,10.1182/blood.2019001043,BC011006-12
108848.0,"Zhengping Zhuang, PhD",30282066.0,10.1159/000494008,BC011773-03
108848.0,"Zhengping Zhuang, PhD",30530185.0,10.1016/j.neurobiolaging.2018.10.020,BC011773-03
108848.0,"Zhengping Zhuang, PhD",31227808.0,10.1038/s41431-019-0457-7,BC011773-03
108848.0,"Zhengping Zhuang, PhD",30497198.0,10.3171/2018.5.JNS172879,BC011773-03
108848.0,"Zhengping Zhuang, PhD",29301791.0,10.1158/0008-5472.CAN-17-1718,BC011773-03
108848.0,"Zhengping Zhuang, PhD",30234140.0,10.18632/oncoscience.447,BC011773-03
108848.0,"Zhengping Zhuang, PhD",29846902.0,10.1007/s12020-018-1617-1,BC011773-03
112208.0,"Mark Jason Roschewski, MD",30843890.0,,BC011914-01
112208.0,"Mark Jason Roschewski, MD",30125215.0,10.1200/JCO.2018.78.5246,BC011914-01
112208.0,"Mark Jason Roschewski, MD",30213398.0,10.1016/j.beha.2018.07.004,BC011914-01
112208.0,"Mark Jason Roschewski, MD",31099693.0,10.1200/EDBK_239065,BC011914-01
112202.0,"Naomi Taylor, MD, PhD",30022162.0,10.1038/s41586-018-0346-1,BC011924-01
112202.0,"Naomi Taylor, MD, PhD",29274096.0,10.1002/ajh.25015,BC011924-01
108908.0,"Freddy Enrique Escorcia, MD, PhD",29508263.0,10.1007/s11307-018-1177-z,BC011800-02
108650.0,"Stephen H Hughes, PhD",30173955.0,10.1016/j.chom.2018.08.002,BC011426-08
108650.0,"Stephen H Hughes, PhD",29995861.0,10.1038/s41586-018-0326-5,BC011426-08
108650.0,"Stephen H Hughes, PhD",29769116.0,10.1186/s12977-018-0420-7,BC011426-08
108650.0,"Stephen H Hughes, PhD",29987149.0,10.1128/AAC.01035-18,BC011426-08
108408.0,"Mikhail V Kashlev, PhD",29771376.0,10.1093/nar/gky393,BC010795-13
108543.0,"William G Telford, PhD",29363179.0,10.1111/imcb.1032,BC011138-12
108543.0,"William G Telford, PhD",29345328.0,10.1002/cpcy.30,BC011138-12
108543.0,"William G Telford, PhD",29071681.0,10.1007/978-1-4939-7346-0_10,BC011138-12
108543.0,"William G Telford, PhD",29071690.0,10.1007/978-1-4939-7346-0_19,BC011138-12
108710.0,"Kylie Janice Walters, PhD",30288466.0,10.1021/acsomega.8b01479,BC011490-07
108666.0,"Yinling Hu, PhD",30104627.0,10.1038/s41385-018-0068-6,BC011422-08
108899.0,"Gregoire Yves Altan-Bonnet, PhD",30770905.0,10.1038/s41577-019-0131-x,BC011807-02
108899.0,"Gregoire Yves Altan-Bonnet, PhD",31150166.0,10.1002/cyto.a.23799,BC011807-02
108355.0,"William D Figg, PharmD",29951694.0,10.1007/s00280-018-3631-7,BC010627-16
108306.0,"Thomas A Misteli, PhD",30441545.0,10.1109/EMBC.2018.8513481,BC010309-21
108306.0,"Thomas A Misteli, PhD",29499138.0,10.1016/j.molcel.2018.02.002,BC010309-21
108306.0,"Thomas A Misteli, PhD",29051264.0,10.1083/jcb.201706061,BC010309-21
108306.0,"Thomas A Misteli, PhD",30445906.0,10.1186/s12859-018-2454-1,BC010309-21
108829.0,"Steven Pavletic, MD",29542126.0,10.1111/trf.14594,BC011743-04
108829.0,"Steven Pavletic, MD",29496562.0,10.1016/j.bbmt.2018.02.019,BC011743-04
108829.0,"Steven Pavletic, MD",29954931.0,10.3324/haematol.2018.195123,BC011743-04
108829.0,"Steven Pavletic, MD",29728405.0,10.1182/blood-2018-04-840793,BC011743-04
108829.0,"Steven Pavletic, MD",30089899.0,10.1038/s41409-018-0140-6,BC011743-04
108829.0,"Steven Pavletic, MD",29903762.0,10.3324/haematol.2018.190777,BC011743-04
108829.0,"Steven Pavletic, MD",29330389.0,10.1038/s41409-017-0017-0,BC011743-04
108829.0,"Steven Pavletic, MD",29872128.0,10.1038/s41409-018-0204-7,BC011743-04
108829.0,"Steven Pavletic, MD",29550629.0,10.1016/j.bbmt.2018.03.008,BC011743-04
112214.0,"Barry R O'Keefe, PhD",31848295.0,10.1158/1535-7163.MCT-19-0809,BC011904-01
108477.0,"Bruce Allen Shapiro, PhD",29912310.0,10.1093/bioinformatics/bty468,BC011061-12
108477.0,"Bruce Allen Shapiro, PhD",29669419.0,10.1021/acs.langmuir.8b00105,BC011061-12
108477.0,"Bruce Allen Shapiro, PhD",30059754.0,10.1016/j.nano.2018.07.006,BC011061-12
108337.0,"Stephen H Hughes, PhD",29643235.0,10.1128/JVI.02203-17,BC010481-17
108735.0,"Edward W Cowen, MD",31811481.0,10.1007/s00520-019-05207-z,BC011549-06
108367.0,"Peter L Choyke, MD",29752491.0,10.1007/s00261-018-1631-z,BC010655-15
108367.0,"Peter L Choyke, MD",29143253.0,10.1007/s11255-017-1715-7,BC010655-15
108367.0,"Peter L Choyke, MD",29994471.0,10.1109/TMI.2018.2849959,BC010655-15
108367.0,"Peter L Choyke, MD",29589258.0,10.1007/s11548-018-1749-z,BC010655-15
108367.0,"Peter L Choyke, MD",29545055.0,10.1016/j.urology.2017.12.001,BC010655-15
108367.0,"Peter L Choyke, MD",29053402.0,10.1148/radiol.2017152877,BC010655-15
108367.0,"Peter L Choyke, MD",29465429.0,10.1097/CCO.0000000000000439,BC010655-15
108367.0,"Peter L Choyke, MD",29726389.0,10.1016/S1470-2045(18)30096-2,BC010655-15
108367.0,"Peter L Choyke, MD",29154904.0,10.1016/j.juro.2017.10.048,BC010655-15
108367.0,"Peter L Choyke, MD",28961099.0,10.1109/TBME.2017.2756907,BC010655-15
108367.0,"Peter L Choyke, MD",30063185.0,10.1148/radiol.2018181304,BC010655-15
108367.0,"Peter L Choyke, MD",30456186.0,10.21037/tau.2018.08.03,BC010655-15
108367.0,"Peter L Choyke, MD",29603833.0,10.1002/jmri.26025,BC010655-15
108367.0,"Peter L Choyke, MD",29733695.0,10.2214/AJR.17.18702,BC010655-15
108367.0,"Peter L Choyke, MD",30333911.0,10.18632/oncotarget.26100,BC010655-15
108367.0,"Peter L Choyke, MD",29651763.0,10.1007/s00330-018-5374-6,BC010655-15
108367.0,"Peter L Choyke, MD",29341356.0,10.1002/jmri.25948,BC010655-15
108367.0,"Peter L Choyke, MD",29940248.0,10.1016/j.juro.2018.06.028,BC010655-15
108367.0,"Peter L Choyke, MD",29602821.0,10.2967/jnumed.117.207373,BC010655-15
108367.0,"Peter L Choyke, MD",30701023.0,10.18632/oncotarget.26481,BC010655-15
108367.0,"Peter L Choyke, MD",29976697.0,10.2967/jnumed.118.211086,BC010655-15
108367.0,"Peter L Choyke, MD",29470572.0,10.1001/jamaoncol.2017.5340,BC010655-15
108367.0,"Peter L Choyke, MD",29470570.0,10.1001/jamaoncol.2017.5667,BC010655-15
108367.0,"Peter L Choyke, MD",31227055.0,10.1053/j.semnuclmed.2019.02.001,BC010655-15
108367.0,"Peter L Choyke, MD",28894899.0,10.1007/s00259-017-3818-x,BC010655-15
108367.0,"Peter L Choyke, MD",31258878.0,10.1080/20013078.2019.1597603,BC010655-15
108367.0,"Peter L Choyke, MD",29852182.0,10.1016/j.juro.2018.05.094,BC010655-15
108367.0,"Peter L Choyke, MD",29753548.0,10.1016/j.urolonc.2018.04.002,BC010655-15
108367.0,"Peter L Choyke, MD",30840728.0,10.1117/1.JMI.5.4.044507,BC010655-15
108367.0,"Peter L Choyke, MD",29786491.0,10.1148/radiol.2018170425,BC010655-15
108367.0,"Peter L Choyke, MD",30088208.0,10.1007/s11548-018-1841-4,BC010655-15
108367.0,"Peter L Choyke, MD",29420986.0,10.1016/j.rcl.2017.10.013,BC010655-15
108367.0,"Peter L Choyke, MD",30898406.0,10.1016/j.eururo.2019.02.033,BC010655-15
108367.0,"Peter L Choyke, MD",29317377.0,10.5152/dir.2018.17285,BC010655-15
108367.0,"Peter L Choyke, MD",28671331.0,10.1002/mrm.26816,BC010655-15
108413.0,"Raffit Hassan, MD",30546824.0,10.18632/oncotarget.26350,BC010816-13
108413.0,"Raffit Hassan, MD",29652548.0,10.1080/15384047.2018.1449614,BC010816-13
108934.0,"Gretchen L Gierach, PhD",29492969.0,10.1002/ijc.31352,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31101124.0,10.1186/s13058-019-1145-9,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31069578.0,10.1007/s10552-019-01177-z,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31293072.0,10.1111/andr.12677,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30083701.0,10.1001/jamainternmed.2018.2820,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30890167.0,10.1186/s13058-019-1126-z,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30506492.0,10.1007/s10552-018-1105-1,CP010126-24
108934.0,"Gretchen L Gierach, PhD",29460995.0,10.1002/humu.23411,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30787463.0,10.1038/s41416-019-0393-x,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30183089.0,10.1002/ijc.31851,CP010126-24
108934.0,"Gretchen L Gierach, PhD",29063589.0,10.1002/ijc.31127,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31165323.0,10.1007/s10654-019-00526-1,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31324498.0,10.1016/j.eururo.2019.07.002,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31337427.0,10.1186/s13058-019-1162-8,CP010126-24
108934.0,"Gretchen L Gierach, PhD",29141849.0,10.1158/1055-9965.EPI-17-0655,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30387004.0,10.1007/s10549-018-5034-1,CP010126-24
108934.0,"Gretchen L Gierach, PhD",29700408.0,10.1038/s41598-018-23733-4,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30499236.0,10.1002/ijc.32029,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30643217.0,10.1038/s41436-018-0406-9,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30554720.0,10.1016/j.ajhg.2018.11.002,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31321379.0,10.1093/jncics/pkz029,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30746510.0,10.1093/jncics/pky072,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30990841.0,10.1371/journal.pone.0215347,CP010126-24
108934.0,"Gretchen L Gierach, PhD",31165158.0,10.1093/jnci/djz113,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30277539.0,10.1093/ije/dyy201,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30578617.0,10.1111/andr.12565,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30684389.0,10.1002/ijc.32157,CP010126-24
108934.0,"Gretchen L Gierach, PhD",30566587.0,10.1093/annonc/mdy541,CP010126-24
108934.0,"Gretchen L Gierach, PhD",29915430.0,10.1038/s41588-018-0132-x,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",29492969.0,10.1002/ijc.31352,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",31101124.0,10.1186/s13058-019-1145-9,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",31069578.0,10.1007/s10552-019-01177-z,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",31293072.0,10.1111/andr.12677,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",30083701.0,10.1001/jamainternmed.2018.2820,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",30890167.0,10.1186/s13058-019-1126-z,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",30506492.0,10.1007/s10552-018-1105-1,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",29460995.0,10.1002/humu.23411,CP010126-24
108934.0,"Katherine Ann McGlynn, PhD",30787463.0,10.1038/s41416-019-0393-x,CP010126-24
